Product Name,Store Name,Price
Ortuseight HYPERBLAST NEO - ORTRED/LIME/WHITE...,PT. ARFAH SELECTA KARYA,"IDR 640,000.00"
Ortuseight HYPERGLIDE 2.0 - WHITE/YELLOW/ORTR...,PT. ARFAH SELECTA KARYA,"IDR 690,000.00"
Ortuseight HYPERDRIVE 1.2 - YELLOW/TOSCA/WHIT...,PT. ARFAH SELECTA KARYA,"IDR 580,000.00"
Scuba Problue Weight Belt + 4 kg,Stardef Wira Tangguh,"IDR 850,000.00"
Ortuseight HYPERGLIDE 2.0 - NAVY/CYAN LEMON/W...,PT. ARFAH SELECTA KARYA,"IDR 690,000.00"
Ortuseight HYPERGLIDE 1.3 - ROYALBLUE/ORTRANG...,PT. ARFAH SELECTA KARYA,"IDR 580,000.00"
Ortuseight REACTOR - WHITE RED,PT. ARFAH SELECTA KARYA,"IDR 560,000.00"
Ortuseight Phyton-Black/White,PT. ARFAH SELECTA KARYA,"IDR 410,000.00"
LIGA Jaring Pantul Sepakbola Double JPSD-18,CV JAYA BERSAMA,"IDR 1,857,000.00"
LIGA Jaring Pantul Sepakbola Single JPSS-24,CV JAYA BERSAMA,"IDR 1,650,000.00"
LIGA Portable Soccer Goal PSG-01,CV JAYA BERSAMA,"IDR 948,000.00"
LIGA Soccer Adjustable Hurdles SAH-45,CV JAYA BERSAMA,"IDR 678,000.00"
LIGA Soccer Training Goal STG-01,CV JAYA BERSAMA,"IDR 6,780,000.00"
LIGA Soccer Training Hurdles STH-5,CV JAYA BERSAMA,"IDR 1,920,000.00"
LIGA Soccer Training Barrier STB-01,CV JAYA BERSAMA,"IDR 1,920,000.00"
LIGA Soccer Wall SW-02,CV JAYA BERSAMA,"IDR 1,857,000.00"
LIGA Speed Agility Hoops SAH-40,CV JAYA BERSAMA,"IDR 372,000.00"
LIGA Speed Agility Ladder Stand SALS-6,CV JAYA BERSAMA,"IDR 948,000.00"
LIGA Speed Hoop Set SHS-01,CV JAYA BERSAMA,"IDR 948,000.00"
LIGA Speed Training Parachute STP-01 (single)...,CV JAYA BERSAMA,"IDR 282,000.00"
LIGA Speed Training Parachute STP-02 (double)...,CV JAYA BERSAMA,"IDR 435,000.00"
LIGA Suspension Trainer Belt STB-260,CV JAYA BERSAMA,"IDR 399,000.00"
LIGA Training Arch TA-01,CV JAYA BERSAMA,"IDR 678,000.00"
LIGA Training Hurdle TH-01,CV JAYA BERSAMA,"IDR 1,650,000.00"
LIGA Training Hurdle TH-02 (SSB),CV JAYA BERSAMA,"IDR 1,470,000.00"
LIGA Training Marker Post TMP-01,CV JAYA BERSAMA,"IDR 1,350,000.00"
LIGA Keranjang Bola Beroda KBB-01,CV JAYA BERSAMA,"IDR 3,072,000.00"
LIGA Agility Ladder Drills ALD-4,CV JAYA BERSAMA,"IDR 282,000.00"
LIGA Agility Ladder Drills ALD-6,CV JAYA BERSAMA,"IDR 327,000.00"
LIGA Agility Ladder Drills ALD-8,CV JAYA BERSAMA,"IDR 399,000.00"
LIGA Agility Ladder Drills ALD-10,CV JAYA BERSAMA,"IDR 435,000.00"
LIGA Cones Hurdles CH-30,CV JAYA BERSAMA,"IDR 1,650,000.00"
LIGA Cone Kerucut Sepakbola 23cm T-23,CV JAYA BERSAMA,"IDR 192,000.00"
LIGA Cones Mangkok D-20,CV JAYA BERSAMA,"IDR 183,000.00"
LIGA Cones Mangkok Sepakbola D-24,CV JAYA BERSAMA,"IDR 264,000.00"
LIGA Hexagon Cones Set HCS-30,CV JAYA BERSAMA,"IDR 1,551,000.00"
LIGA Crossfit Training Belt CTB-01,CV JAYA BERSAMA,"IDR 1,182,000.00"
KIDS ATHLETICS Cone Kerucut Sepakbola 40cm T-...,CV JAYA BERSAMA,"IDR 48,000.00"
PAKAIAN OLAHRAGA/ KAOS DAN TRAINING STO-LPDK-...,PT. Union Citra Sukses Mandiri,"IDR 335,000.00"
PAKAIAN OLAHRAGA/ KAOS DAN TRAINING STO-LPDK-...,PT. Union Citra Sukses Mandiri,"IDR 377,000.00"
PAKAIAN OLAHRAGA/ KAOS DAN TRAINING STO-LPJG-...,PT. Union Citra Sukses Mandiri,"IDR 416,000.00"
FIGHTER Pemberat Kaki Olahraga 2kg PKO-2,CV JAYA BERSAMA,"IDR 93,000.00"
FIGHTER Pemberat Tangan Olahraga 1kg PTO-1,CV JAYA BERSAMA,"IDR 57,000.00"
FIGHTER Rompi Pemberat Badan 3kg RPB-3,CV JAYA BERSAMA,"IDR 174,000.00"
FIGHTER Rompi Pemberat Badan 4kg RPB-4,CV JAYA BERSAMA,"IDR 183,000.00"
FIGHTER Rompi Pemberat Badan 5kg RPB-5,CV JAYA BERSAMA,"IDR 210,000.00"
FIGHTER Rompi Pemberat Badan 6kg RPB-6,CV JAYA BERSAMA,"IDR 219,000.00"
FIGHTER Rompi Pemberat Badan 7kg RPB-7,CV JAYA BERSAMA,"IDR 255,000.00"
FIGHTER Rompi Pemberat Badan 8kg RPB-8,CV JAYA BERSAMA,"IDR 264,000.00"
FIGHTER Rompi Pemberat Badan 9kg RPB-9,CV JAYA BERSAMA,"IDR 299,000.00"
FIGHTER Rompi Pemberat Badan 10kg RPB-10,CV JAYA BERSAMA,"IDR 327,000.00"
SHIAMIQ TALI PRAMUKA,CV SHIAMIQ TERANG ABADI,"IDR 62,000.00"
ORTUSEIGHT PHYTON SEPATU OLAHRAGA,PT. Union Citra Sukses Mandiri,"IDR 387,500.00"
ORTUSEIGHT HARVARD SEPATU OLAHRAGA,PT. Union Citra Sukses Mandiri,"IDR 365,500.00"
Kaos Kontingen,CV. DUTA MITRA,"IDR 189,000.00"
BAJU KAOS PUTIH LENGAN PANJANG - CATTON COMBE...,NASINDO KARYA,"IDR 89,000.00"
BAJU KAOS HITAM LENGAN PANJANG - CATTON COMBE...,NASINDO KARYA,"IDR 65,000.00"
PAKAIAN JERSEY,CV. JAYA BENING LANGGENG,"IDR 249,900.00"
BAJU KAOS - CATTON COMDED,PT. LAJU ANUGRAH JAYA,"IDR 53,500.00"
CITRAWIDYA WIYATA Agility Ladder 10 m,PT. CITRAWIDYA WIYATA,"IDR 415,000.00"
CITRAWIDYA WIYATA Agility Poles,PT. CITRAWIDYA WIYATA,"IDR 875,000.00"
Baju Lengan panjang Sablon Kaos Logo BRIN,CV. DELTA INTERNUSA,"IDR 62,000.00"
ORTUSEIGHT Sepatu Lari Hyperblast,PT. Union Citra Sukses Mandiri,"IDR 505,000.00"
ORTUSEIGHT SEPATU LARI HYPERFUSE 1.2,PT. Union Citra Sukses Mandiri,"IDR 475,000.00"
ORTUSEIGHT SEPATU LARI HYPERGLIDE 1.2,PT. Union Citra Sukses Mandiri,"IDR 475,000.00"
ORTUSEIGHT SEPATU HYPERGLIDE 1.2,PT. Union Citra Sukses Mandiri,"IDR 475,000.00"
ORTUSEIGHT SEPATU LARI MONTREAL,PT. Union Citra Sukses Mandiri,"IDR 430,000.00"
MILLS INDONESIA HOME JERSEY PLAYER ISSUE 2022...,Mitra Kreasi Garmen,"IDR 939,000.00"
MILLS INDONESIA AWAY JERSEY PLAYER ISSUE 1124...,Mitra Kreasi Garmen,"IDR 939,000.00"
MILLS THIRD JERSEY PLAYER ISSUE REG,Mitra Kreasi Garmen,"IDR 939,000.00"
MILLS INDONESIA HOME JERSEY REPLICA VERSION 2...,Mitra Kreasi Garmen,"IDR 439,000.00"
MILLS INDONESIA AWAY JERSEY REPLICA VERSION 1...,Mitra Kreasi Garmen,"IDR 439,000.00"
MILLS INDONESIA AWAY JERSEY GK PLAYER ISSUE 1...,Mitra Kreasi Garmen,"IDR 939,000.00"
MILLS INDONESIA THIRD JERSEY GK PLAYER ISSUE ...,Mitra Kreasi Garmen,"IDR 939,000.00"
MILLS INDONESIA PREMATCH JERSEY KALDERA - WHI...,Mitra Kreasi Garmen,"IDR 439,000.00"
MILLS INDONESIA HOME JERSEY PLAYER ISSUE LS 2...,Mitra Kreasi Garmen,"IDR 1,039,000.00"
MILLS INDONESIA WOMEN HOME JERSEY PLAYER ISSU...,Mitra Kreasi Garmen,"IDR 939,000.00"
TOPI LOGO BRIN,CV. DELTA INTERNUSA,"IDR 35,000.00"
TOPI BORDIR LOGO BRIN,CV. DELTA INTERNUSA,"IDR 31,000.00"
KAOS SABLON BRIN LENGAN PANJANG,CV. DELTA INTERNUSA,"IDR 82,000.00"
Ortuseight ORTUSEIGHT MONTREAL NAVY/BLUE/IVOR...,PT. ARFAH SELECTA KARYA,"IDR 520,000.00"
Ortuseight REACTOR - BLACK/DARK GREEN/ORTRANG...,PT. ARFAH SELECTA KARYA,"IDR 560,000.00"
Ortuseight MONTREAL - BLACK/GREY/YELLOW,PT. ARFAH SELECTA KARYA,"IDR 520,000.00"
SCUBAPRO SCUBAPRO MK2EVO/S270,Stardef Wira Tangguh,"IDR 10,776,700.00"
Ortuseight REGENT - OFF WHITE/GREY/BLACK,PT. ARFAH SELECTA KARYA,"IDR 580,000.00"
Scuba TABUNG WORTHINGTON 80 CUFT,Stardef Wira Tangguh,"IDR 6,000,000.00"
Ortuseight RESIST - WHITE/BLACK/ORTRANGE,PT. ARFAH SELECTA KARYA,"IDR 560,000.00"
Ortuseight PHYTON - All Black,PT. ARFAH SELECTA KARYA,"IDR 410,000.00"
SCUBAPRO SCUBAPRO R095 OCTOPUS,Stardef Wira Tangguh,"IDR 3,862,980.00"
Ortuseight REFLEX - GREY/LIME/WHITE,PT. ARFAH SELECTA KARYA,"IDR 500,000.00"
Ortuseight REVOKE X BBS - GREY/BLACK/PEACH,PT. ARFAH SELECTA KARYA,"IDR 640,000.00"
Ortuseight RESIST - BLACK/GEM BLUE,PT. ARFAH SELECTA KARYA,"IDR 560,000.00"
Ortuseight REBEL - ORTRANGE/GREY/BLACK,PT. ARFAH SELECTA KARYA,"IDR 580,000.00"
Ortuseight HARVARD - Black/White,PT. ARFAH SELECTA KARYA,"IDR 380,000.00"
Ortuseight HARVARD - All Black,PT. ARFAH SELECTA KARYA,"IDR 380,000.00"
Ortuseight REGENT - BLACK/GREY/ORTRANGE,PT. ARFAH SELECTA KARYA,"IDR 580,000.00"
Ortuseight MONARCH - NAVY/WHITE,PT. ARFAH SELECTA KARYA,"IDR 460,000.00"
SCUBAPRO SCUBAPRO ONE-FLEX WETSUIT (3MM),Stardef Wira Tangguh,"IDR 4,897,000.00"
Ortuseight MONARCH - ORTRED/WHITE,PT. ARFAH SELECTA KARYA,"IDR 460,000.00"
Ortuseight HYPERSONIC - PEACH/WHITE/BLACK,PT. ARFAH SELECTA KARYA,"IDR 1,150,000.00"
Ortuseight REVERE - WHITE/CARBON/ORTRANGE,PT. ARFAH SELECTA KARYA,"IDR 640,000.00"
Ortuseight REBEL - OLIVE/GREY/OFF WHITE,PT. ARFAH SELECTA KARYA,"IDR 580,000.00"
Ortuseight MONARCH - BLACK/WHITE,PT. ARFAH SELECTA KARYA,"IDR 460,000.00"
Ortuseight HYPERBLAST EVO - BLACK/CYAN/ORTRED...,PT. ARFAH SELECTA KARYA,"IDR 670,000.00"
SCUBAPRO SCUBAPRO MK2EVO/R095,Stardef Wira Tangguh,"IDR 7,318,575.00"
Ortuseight RELIEVE - BLACK/WHITE,PT. ARFAH SELECTA KARYA,"IDR 610,000.00"
Ortuseight HYPERBLAST EVO - GREY/ORTRED/WHITE...,PT. ARFAH SELECTA KARYA,"IDR 670,000.00"
MILLS TREXIMO OMEGA OCEAN BLUE/ORANGE,PT. ARFAH SELECTA KARYA,"IDR 410,000.00"
MILLS REVOLT RAZE- BLACK/WHITE/GREY,PT. ARFAH SELECTA KARYA,"IDR 460,000.00"
MILLS RAPTOR CL-BLACK/BLACK,PT. ARFAH SELECTA KARYA,"IDR 350,000.00"
MILLS RAPTOR CL-BLACK/WHITE,PT. ARFAH SELECTA KARYA,"IDR 350,000.00"
MILLS TREXIMO SAGA BLACK/BLACK,PT. ARFAH SELECTA KARYA,"IDR 430,000.00"
MILLS ENERMAX CUSHION GREY/ORANGE/WHITE,PT. ARFAH SELECTA KARYA,"IDR 540,000.00"
MILLS ENERMAX CUSHION-BLUE/GREEN/WHITE,PT. ARFAH SELECTA KARYA,"IDR 540,000.00"
MILLS ENERMAX CUSHION- RED/ORANGE/BLACK,PT. ARFAH SELECTA KARYA,"IDR 540,000.00"
MILLS TREXIMO SAGA LIGHT BLUE/OFF WHITE/GREY,PT. ARFAH SELECTA KARYA,"IDR 430,000.00"
MILLS SPORTAGE CL-BLACK/WHITE,PT. ARFAH SELECTA KARYA,"IDR 350,000.00"
MILLS REVOLT RAZE-NAVY/WHITE/YELLOW,PT. ARFAH SELECTA KARYA,"IDR 460,000.00"
MILLS SPORTAGE CL- BLACK/GREY,PT. ARFAH SELECTA KARYA,"IDR 350,000.00"
MILLS REVOLT RAZE -WHITE/LITE/GREY,PT. ARFAH SELECTA KARYA,"IDR 460,000.00"
MILLS TREXIMO ENERLITE- BLACK,PT. ARFAH SELECTA KARYA,"IDR 540,000.00"
MILLS TREXIMO ENERLITE- WHITE/GREY/TOSCA,PT. ARFAH SELECTA KARYA,"IDR 540,000.00"
910nineten FUUTO ACCEL-BIRU/HIJAU,PT. ARFAH SELECTA KARYA,"IDR 520,000.00"
910nineten GEIST EKIDEN-HITAM/BIRU,PT. ARFAH SELECTA KARYA,"IDR 560,000.00"
910nineten FUUTO ACCEL- LIME/ABU MUDA,PT. ARFAH SELECTA KARYA,"IDR 520,000.00"
Nusantara Inflatable Perahu Karet Rafting 380...,PT. PUTRA RAKSASA NUSANTARA,"IDR 30,500,000.00"
Nusantara Inflatable Perahu Karet Rafting 360...,PT. PUTRA RAKSASA NUSANTARA,"IDR 28,000,000.00"
Dumbbell Plastic Stamina 1 Kg Silver,PT Stamina Trimegah Perkasa,"IDR 30,000.00"
Dumbbell Plastic Stamina 1 Kg Purple,PT Stamina Trimegah Perkasa,"IDR 30,000.00"
Dumbbell Plastic Stamina 1 Kg Blue,PT Stamina Trimegah Perkasa,"IDR 30,000.00"
Dumbbell Plastic Stamina 1 Kg Pink,PT Stamina Trimegah Perkasa,"IDR 30,000.00"
Dumbbell Plastic Stamina 1 Kg Orange,PT Stamina Trimegah Perkasa,"IDR 30,000.00"
Dumbbell Plastic Stamina 2 Kgs Silver,PT Stamina Trimegah Perkasa,"IDR 60,000.00"
Dumbbell Plastic Stamina 2 Kgs Green,PT Stamina Trimegah Perkasa,"IDR 60,000.00"
Dumbbell Plastic Stamina 2 Kgs Orange,PT Stamina Trimegah Perkasa,"IDR 60,000.00"
Dumbbell Plastic Stamina 3 Kgs Silver,PT Stamina Trimegah Perkasa,"IDR 80,000.00"
Dumbbell Plastic Stamina 3 Kgs Purple,PT Stamina Trimegah Perkasa,"IDR 80,000.00"
Dumbbell Plastic Stamina 3 Kgs Blue,PT Stamina Trimegah Perkasa,"IDR 80,000.00"
Dumbbell Plastic Stamina 4 Kgs Silver,PT Stamina Trimegah Perkasa,"IDR 108,000.00"
Dumbbell Plastic Stamina 4 Kgs Gold,PT Stamina Trimegah Perkasa,"IDR 108,000.00"
Dumbbell Plastic Stamina 5 Kgs Silver,PT Stamina Trimegah Perkasa,"IDR 125,000.00"
Dumbbell Plastic Stamina 5 Kgs Gold,PT Stamina Trimegah Perkasa,"IDR 125,000.00"
Dumbbell Plastic Stamina 6 Kgs Silver,PT Stamina Trimegah Perkasa,"IDR 144,000.00"
Dumbbell Plastic Stamina 6 Kgs Gold,PT Stamina Trimegah Perkasa,"IDR 144,000.00"
Dumbbell Plastic Stamina 7 Kgs Silver,PT Stamina Trimegah Perkasa,"IDR 161,000.00"
Dumbbell Plastic Stamina 8 Kgs Silver,PT Stamina Trimegah Perkasa,"IDR 176,000.00"
Dumbbell Plastic Stamina 9 Kgs Silver,PT Stamina Trimegah Perkasa,"IDR 180,000.00"
Dumbbell Plastic Stamina 10 Kgs Silver,PT Stamina Trimegah Perkasa,"IDR 190,000.00"
Samsak Stamina Ultimate S,PT Stamina Trimegah Perkasa,"IDR 400,000.00"
Samsak Stamina Ultimate M,PT Stamina Trimegah Perkasa,"IDR 475,000.00"
Samsak Stamina Ultimate L,PT Stamina Trimegah Perkasa,"IDR 550,000.00"
Meja Tenis Meja,TEGAR ALAM UTAMA,"IDR 5,500,000.00"
KAOS SABLON BRIN LENGAN PANJANG WARNA HITAM,CV.VAL MAYZA MANDIRI,"IDR 71,000.00"
TOPI LAPANGAN TPL-02,PT. Cahaya Agung Insanmandiri,"IDR 44,000.00"
TOPI KAIN BORDIR DELUXE,PT. Cahaya Agung Insanmandiri,"IDR 150,000.00"
TAS SLEMPANG,PT. Cahaya Agung Insanmandiri,"IDR 130,000.00"
JARING PENGAMAN LAPANGAN,PT. AMARCO INDO,"IDR 702,075.00"
JARING GAWANG SEPAK BOLA,PT. AMARCO INDO,"IDR 957,375.00"
JARING GAWANG FUTSAL,PT. AMARCO INDO,"IDR 995,670.00"
MATRAS SILAT,PT. AMARCO INDO,"IDR 612,720.00"
TIANG DAN NET BULU TANGKIS,PT. AMARCO INDO,"IDR 5,500,000.00"
RING BASKET,PT. AMARCO INDO,"IDR 510,600.00"
MEJA TENIS MEJA,PT. AMARCO INDO,"IDR 4,467,750.00"
BOLA TENIS MEJA/PIMPONG,PT. AMARCO INDO,"IDR 70,207.00"
POA KIDS ATHLETICK,PT. AMARCO INDO,"IDR 5,744,250.00"
TOLAK PELURU 3 KG DAN  4 KG,PT. AMARCO INDO,"IDR 5,361,300.00"
TONGKAT ESTAPET,PT. AMARCO INDO,"IDR 319,125.00"
TAS KONTINGEN,PT. AMARCO INDO,"IDR 382,950.00"
SIMPAI/HULAHOP,PT. AMARCO INDO,"IDR 191,475.00"
PELAMPUNG RENANG/PAPAN RENAG,PT. AMARCO INDO,"IDR 319,125.00"
BOLA KASTI MERAH,PT. AMARCO INDO,"IDR 63,825.00"
MATRAS SENAN,PT. AMARCO INDO,"IDR 1,787,100.00"
TIANG DAN NET MEJA PIMPONG,PT. AMARCO INDO,"IDR 268,065.00"
Pro Smash Net Volley,PT. CAHAYA ILMU ABADI,"IDR 258,800.00"
Pro Smash Shutlecock Sintetic,PT. CAHAYA ILMU ABADI,"IDR 75,000.00"
Pro Smash Bat Tenis Meja,PT. CAHAYA ILMU ABADI,"IDR 126,500.00"
Pro Smash Bola Tenis Meja,PT. CAHAYA ILMU ABADI,"IDR 40,000.00"
Pro Smash Net tenis Meja,PT. CAHAYA ILMU ABADI,"IDR 135,000.00"
Pro Smash TONGKAT ESTAFET,PT. CAHAYA ILMU ABADI,"IDR 304,800.00"
Pro Smash Cones,PT. CAHAYA ILMU ABADI,"IDR 20,000.00"
Pro Smash Simpai,PT. CAHAYA ILMU ABADI,"IDR 48,000.00"
Pro Smash Rompi,PT. CAHAYA ILMU ABADI,"IDR 160,000.00"
Pro Smash POA,PT. CAHAYA ILMU ABADI,"IDR 5,880,600.00"
Pro Smash Matras Silat,PT. CAHAYA ILMU ABADI,"IDR 890,000.00"
Pro Smash Tiang Volley Portable_1,PT. CAHAYA ILMU ABADI,"IDR 11,725,000.00"
Pro Smash Tiang Badminton Portable_1,PT. CAHAYA ILMU ABADI,"IDR 5,863,000.00"
Pro Smash Tiang Tenis Portable,PT. CAHAYA ILMU ABADI,"IDR 9,300,000.00"
Pro Smash Tiang Sepak Takraw Portable,PT. CAHAYA ILMU ABADI,"IDR 9,300,000.00"
Pro Smash Gawang Futsal,PT. CAHAYA ILMU ABADI,"IDR 9,300,000.00"
Pro Smash Tiang Basket Portable Permanen (Akr...,PT. CAHAYA ILMU ABADI,"IDR 29,400,000.00"
Pro Smash Tiang Basket Portable Permanen (Kac...,PT. CAHAYA ILMU ABADI,"IDR 27,700,000.00"
Pro Smash Tiang Basket Portable Hidrolik (Akr...,PT. CAHAYA ILMU ABADI,"IDR 33,500,000.00"
Pro Smash Tiang Basket Portable Hidrolik (Kac...,PT. CAHAYA ILMU ABADI,"IDR 31,825,000.00"
Pro Smash Kursi Wasit Badminton,PT. CAHAYA ILMU ABADI,"IDR 5,025,000.00"
Pro Smash Ring basket tanam (Akrilik Model 1 ...,PT. CAHAYA ILMU ABADI,"IDR 15,750,000.00"
Pro Smash Ring basket tanam (Kaca Temper Mode...,PT. CAHAYA ILMU ABADI,"IDR 14,573,000.00"
Pro Smash Ring basket tanam Model Siku Elbow ...,PT. CAHAYA ILMU ABADI,"IDR 17,588,000.00"
Pro Smash Ring basket tanam Model Siku Elbow ...,PT. CAHAYA ILMU ABADI,"IDR 15,913,000.00"
Pro Smash Stopwatch digital,PT. CAHAYA ILMU ABADI,"IDR 466,000.00"
Pro Smash Meteran Baja,PT. CAHAYA ILMU ABADI,"IDR 327,000.00"
Pro Smash Pluit Elektrik,PT. CAHAYA ILMU ABADI,"IDR 412,000.00"
myuno BOLA BASKET NO. 6 MYUNO,PT. CAHAYA ILMU ABADI,"IDR 235,000.00"
myuno RAKET BULUTANGKIS MYUNO,PT. CAHAYA ILMU ABADI,"IDR 345,000.00"
myuno BOLA TENIS MEJA @ISI 3 MYUNO,PT. CAHAYA ILMU ABADI,"IDR 38,000.00"
myuno BOLA SEPAK NO. 4,PT. CAHAYA ILMU ABADI,"IDR 390,000.00"
myuno Bola Sepak No. 5 PVC MyUno,PT. CAHAYA ILMU ABADI,"IDR 430,000.00"
myuno Bola Sepak No. 5 PU MyUno,PT. CAHAYA ILMU ABADI,"IDR 440,000.00"
myuno Bola Sepak No. 4 PVC MyUno,PT. CAHAYA ILMU ABADI,"IDR 393,000.00"
myuno Bola Futsal PU MyUno,PT. CAHAYA ILMU ABADI,"IDR 420,000.00"
myuno Bola Futsal PVC MyUno,PT. CAHAYA ILMU ABADI,"IDR 410,000.00"
myuno Bola Voli Junior PU MyUno,PT. CAHAYA ILMU ABADI,"IDR 374,000.00"
myuno Bola Voli Junior PVC MyUno,PT. CAHAYA ILMU ABADI,"IDR 360,000.00"
Bet Tenis Meja MyUno,PT. CAHAYA ILMU ABADI,"IDR 125,000.00"
myuno Pluit Elektrik MyUno,PT. CAHAYA ILMU ABADI,"IDR 410,000.00"
myuno Meteran Baja MyUno,PT. CAHAYA ILMU ABADI,"IDR 325,000.00"
myuno MATRAS SILAT MyUno,PT. CAHAYA ILMU ABADI,"IDR 885,000.00"
myuno POA MyUno,PT. CAHAYA ILMU ABADI,"IDR 5,875,000.00"
myuno Pemukul Bola Kasti,PT. CAHAYA ILMU ABADI,"IDR 50,000.00"
myuno TONGKAT ESTAFET MyUno,PT. CAHAYA ILMU ABADI,"IDR 300,000.00"
myuno Cones MyUno,PT. CAHAYA ILMU ABADI,"IDR 18,000.00"
myuno Rompi MyUno,PT. CAHAYA ILMU ABADI,"IDR 158,000.00"
Azka Sport Indonesia Kayak Double ( K 2 ) Fib...,PT. Azka Sport Indonesia,"IDR 19,980,000.00"
Azka Sport Indonesia Kayak Four ( K 4 ),PT. Azka Sport Indonesia,"IDR 28,527,000.00"
Azka Sport Indonesia Canoe Singel ( C 1 ) Fib...,PT. Azka Sport Indonesia,"IDR 17,205,000.00"
Azka Sport Indonesia Canoe Double ( C 2  ) Fi...,PT. Azka Sport Indonesia,"IDR 19,980,000.00"
Azka Sport Indonesia Perahu Slalom Kayak Fibe...,PT. Azka Sport Indonesia,"IDR 16,650,000.00"
Azka Sport Indonesia Perahu Slalom Canoe Fibe...,PT. Azka Sport Indonesia,"IDR 16,650,000.00"
Azka Sport Indonesia Kayak Singel ( K 1 ) Car...,PT. Azka Sport Indonesia,"IDR 34,410,000.00"
Azka Sport Indonesia Kayak Double ( K 2 ) Car...,PT. Azka Sport Indonesia,"IDR 40,182,000.00"
Azka Sport Indonesia Kayak Four ( K 4 ) Carbo...,PT. Azka Sport Indonesia,"IDR 51,615,000.00"
Azka Sport Indonesia Canoe Singel ( C 1 ) Car...,PT. Azka Sport Indonesia,"IDR 34,410,000.00"
Azka Sport Indonesia Canoe Double ( C 2  ) Ca...,PT. Azka Sport Indonesia,"IDR 40,182,000.00"
Azka Sport Indonesia Perahu Slalom Kayak Carb...,PT. Azka Sport Indonesia,"IDR 34,410,000.00"
Azka Sport Indonesia Perahu Slalom Canoe Carb...,PT. Azka Sport Indonesia,"IDR 34,410,000.00"
Tas Kontingen,CV. DUTA MITRA,"IDR 279,000.00"
Topi,CV. DUTA MITRA,"IDR 105,000.00"
Pakaian Tanding/ Latihan (Training Suit),CV. DUTA MITRA,"IDR 650,000.00"
SHIAMIQ BTM 004 SHIAMIQ BET TENIS MEJA,CV SHIAMIQ TERANG ABADI,"IDR 166,500.00"
SHIAMIQ BET TENIS MEJA BTM 003,CV SHIAMIQ TERANG ABADI,"IDR 205,350.00"
SHIAMIQ PETI LONCAT PB SHIAMIQ PLP 003,CV SHIAMIQ TERANG ABADI,"IDR 1,500,000.00"
SHIAMIQ PETI LONCAT MDF SHIAMIQ PLM 002,CV SHIAMIQ TERANG ABADI,"IDR 1,850,000.00"
SHIAMIQ PALANG TUNGGAL TANAM + GELANG SHIAMIQ...,CV SHIAMIQ TERANG ABADI,"IDR 1,470,000.00"
SHIAMIQ PALANG TUNGGAL PORTABLE + GELANG SHIA...,CV SHIAMIQ TERANG ABADI,"IDR 2,136,000.00"
SHIAMIQ TIANG LONCAT TINGGI KOTAK SHIAMIQ TL ...,CV SHIAMIQ TERANG ABADI,"IDR 724,000.00"
SHIAMIQ TIANG LONCAT TINGGI BUNDAR SHIAMIQ TL...,CV SHIAMIQ TERANG ABADI,"IDR 740,000.00"
SHIAMIQ HALANG RINTANG SHIAMIQ HR 001,CV SHIAMIQ TERANG ABADI,"IDR 706,000.00"
SHIAMIQ START BLOCK SHIAMIQ SB 001,CV SHIAMIQ TERANG ABADI,"IDR 295,000.00"
SHIAMIQ JARING BASKET JRB 001,CV SHIAMIQ TERANG ABADI,"IDR 68,000.00"
SHIAMIQ MATRAS SILAT MT S001,CV SHIAMIQ TERANG ABADI,"IDR 257,000.00"
SHIAMIQ MATRAS SILAT MT S002,CV SHIAMIQ TERANG ABADI,"IDR 278,000.00"
SHIAMIQ MATRAS SILAT MT S003,CV SHIAMIQ TERANG ABADI,"IDR 302,000.00"
SHIAMIQ MATRAS SENAM MT RB002,CV SHIAMIQ TERANG ABADI,"IDR 1,344,000.00"
SHIAMIQ TIANG NET & NET MEJA TENIS MEJA TN 00...,CV SHIAMIQ TERANG ABADI,"IDR 224,000.00"
SHIAMIQ SKETSEL SL 009,CV SHIAMIQ TERANG ABADI,"IDR 247,000.00"
SHIAMIQ KURSI WASIT KW 001,CV SHIAMIQ TERANG ABADI,"IDR 2,060,000.00"
SHIAMIQ MEJA ASISTEN WASIT MW 001,CV SHIAMIQ TERANG ABADI,"IDR 1,195,000.00"
SHIAMIQ PERLENGKAPAN WASIT TENIS MEJA,CV SHIAMIQ TERANG ABADI,"IDR 1,340,000.00"
SHIAMIQ PIGEON BOX 50 KOTAK,CV SHIAMIQ TERANG ABADI,"IDR 5,245,000.00"
SHIAMIQ MEJA SEKRETARIAT PANITIA PERTANDINGAN...,CV SHIAMIQ TERANG ABADI,"IDR 2,400,000.00"
SHIAMIQ MEJA CALLING AREA,CV SHIAMIQ TERANG ABADI,"IDR 1,800,000.00"
SHIAMIQ TANDA STOP,CV SHIAMIQ TERANG ABADI,"IDR 155,000.00"
SHIAMIQ TANDA TIME OUT,CV SHIAMIQ TERANG ABADI,"IDR 95,000.00"
Handuk,cv.akbar jaya,"IDR 170,000.00"
Full Set Box Raket Badminton Victor Drive X O...,CV. INVORSYS SOLUTION,"IDR 3,200,000.00"
Topi Olahraga,Pustika Rahmasindo,"IDR 35,000.00"
Kaos Cotton 20,Pustika Rahmasindo,"IDR 98,000.00"
Pelindung Kepala Taekwondo,New Star Fajarindo,"IDR 778,300.00"
